Date,Time,Booking Status,Vehicle Type,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Day,Time_of_Day,ride_status,payment_status
15-08-2024,01-01-1900 22:15,No Driver Found,eBike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Incomplete,Unpaid
02-10-2024,01-01-1900 09:10,Completed,Auto,11.5,37.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,244,14.59,4.1,4.8,UPI,Wednesday,Morning,Completed,Paid
12-05-2024,01-01-1900 01:09,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Night,Incomplete,Unpaid
20-02-2024,01-01-1900 18:51,Incomplete,Auto,2.6,22.8,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,351,8.68,0,0,UPI,Tuesday,Evening,Incomplete,Paid
26-05-2024,01-01-1900 20:45,Completed,Auto,5.4,28.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,585,34.14,4.6,4.1,Debit Card,Sunday,Evening,Completed,Paid
24-12-2024,01-01-1900 10:30,Completed,Auto,6.4,44.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,554,31.79,4.3,4.6,Cash,Tuesday,Morning,Completed,Paid
07-06-2024,01-01-1900 17:11,Completed,Bike,10.8,28.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,803,25.01,4.1,4.5,Credit Card,Friday,Afternoon,Completed,Paid
28-04-2024,01-01-1900 19:59,Completed,Go Mini,9.4,24.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,388,17.56,4.2,4.7,UPI,Sunday,Evening,Completed,Paid
26-01-2024,01-01-1900 18:13,Cancelled by Customer,Bike,7,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
18-01-2024,01-01-1900 23:04,Completed,Go Mini,11.2,38.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,192,48.96,3.1,4.6,UPI,Thursday,Evening,Completed,Paid
15-04-2024,01-01-1900 19:03,Completed,Go Mini,9,39.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,79,32.91,4.4,3.8,Uber Wallet,Monday,Evening,Completed,Paid
19-12-2024,01-01-1900 20:42,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Incomplete,Unpaid
22-01-2024,01-01-1900 18:23,Completed,Bike,2.4,26.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,242,45.7,4,4.9,UPI,Monday,Evening,Completed,Paid
08-08-2024,01-01-1900 21:13,Cancelled by Customer,Go Sedan,13.4,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
21-05-2024,01-01-1900 20:31,Completed,Go Mini,5.4,32.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,323,38.32,4.4,3.7,Uber Wallet,Tuesday,Evening,Completed,Paid
17-08-2024,01-01-1900 12:35,Cancelled by Driver,Auto,7.7,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Afternoon,Cancelled,Unpaid
02-06-2024,01-01-1900 21:27,Completed,Auto,5.4,24.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,799,9.1,4.2,4.6,UPI,Sunday,Evening,Completed,Paid
11-03-2024,01-01-1900 22:20,Cancelled by Customer,eBike,19.1,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
20-11-2024,01-01-1900 16:42,Completed,Premier Sedan,2.9,39.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,134,49.26,4.1,4.9,UPI,Wednesday,Afternoon,Completed,Paid
23-10-2024,01-01-1900 10:50,Cancelled by Driver,Go Mini,3.9,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Morning,Cancelled,Unpaid
10-08-2024,01-01-1900 18:36,Cancelled by Customer,Bike,18.5,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Evening,Cancelled,Unpaid
06-05-2024,01-01-1900 19:24,Cancelled by Customer,Bike,16.1,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
13-11-2024,01-01-1900 06:51,Completed,Go Sedan,13.7,40.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,113,8.21,4.3,5,UPI,Wednesday,Morning,Completed,Paid
16-09-2024,01-01-1900 16:07,Incomplete,Go Mini,2.3,19.6,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,84,16.09,0,0,Uber Wallet,Monday,Afternoon,Incomplete,Paid
16-05-2024,01-01-1900 12:35,Completed,Auto,12.1,32.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,81,11.94,4,4.5,UPI,Thursday,Afternoon,Completed,Paid
15-02-2024,01-01-1900 19:11,Completed,Go Sedan,4.5,43.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,992,8.23,5,4.6,UPI,Thursday,Evening,Completed,Paid
01-08-2024,01-01-1900 06:16,Completed,Premier Sedan,3.6,26.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,513,49.5,4.3,4.9,UPI,Thursday,Morning,Completed,Paid
02-05-2024,01-01-1900 19:16,Completed,Premier Sedan,5.8,38.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,635,37.37,4.3,4.6,UPI,Thursday,Evening,Completed,Paid
27-08-2024,01-01-1900 06:04,Completed,Uber XL,6.9,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,242,35.38,4.4,4.9,UPI,Tuesday,Morning,Completed,Paid
20-10-2024,01-01-1900 12:47,Completed,Bike,12.5,20.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,1114,34.81,4.1,4.2,Uber Wallet,Sunday,Afternoon,Completed,Paid
25-06-2024,01-01-1900 23:08,Completed,Bike,9,37.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,372,20.92,3.8,4.6,UPI,Tuesday,Evening,Completed,Paid
13-02-2024,01-01-1900 06:11,Cancelled by Driver,Bike,6.2,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
10-07-2024,01-01-1900 16:51,Completed,Go Mini,3.5,40.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,387,23.39,4.3,4.7,Uber Wallet,Wednesday,Afternoon,Completed,Paid
10-06-2024,01-01-1900 07:38,Completed,Go Sedan,7.1,31.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,767,30.82,4.6,4.9,UPI,Monday,Morning,Completed,Paid
11-07-2024,01-01-1900 14:42,Completed,Auto,7.1,24.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,447,21.31,4.5,4.1,UPI,Thursday,Afternoon,Completed,Paid
20-06-2024,01-01-1900 07:14,Completed,Premier Sedan,6.7,33.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,500,20.41,4.3,4.7,Credit Card,Thursday,Morning,Completed,Paid
18-11-2024,01-01-1900 16:38,Cancelled by Driver,eBike,7.2,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Afternoon,Cancelled,Unpaid
05-03-2024,01-01-1900 12:21,Completed,Go Mini,3.7,38.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,446,25.94,4.9,4.3,Debit Card,Tuesday,Afternoon,Completed,Paid
12-01-2024,01-01-1900 09:19,Cancelled by Driver,eBike,11.6,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Cancelled,Unpaid
17-05-2024,01-01-1900 01:08,Completed,eBike,2.6,32.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,125,39.16,4.1,4.9,UPI,Friday,Night,Completed,Paid
13-05-2024,01-01-1900 21:08,Completed,Go Sedan,11.4,17.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,419,23.79,4.3,4.7,Uber Wallet,Monday,Evening,Completed,Paid
04-01-2024,01-01-1900 06:58,Cancelled by Driver,Go Sedan,3.3,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
19-06-2024,01-01-1900 22:02,Completed,Go Sedan,4.7,17.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,477,41.93,4.6,4.9,Cash,Wednesday,Evening,Completed,Paid
01-07-2024,01-01-1900 18:52,Cancelled by Driver,Go Sedan,5.8,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
05-11-2024,01-01-1900 17:11,Cancelled by Driver,Go Sedan,8,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Cancelled,Unpaid
26-04-2024,01-01-1900 21:03,Completed,Auto,11.3,33,0,Not Applicable,0,Not Applicable,0,Not Applicable,352,6.71,4.2,4.7,UPI,Friday,Evening,Completed,Paid
22-02-2024,01-01-1900 22:48,Cancelled by Driver,Bike,11.1,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
04-12-2024,01-01-1900 14:09,Completed,Go Sedan,7.4,39,0,Not Applicable,0,Not Applicable,0,Not Applicable,117,15.63,4.6,4.5,UPI,Wednesday,Afternoon,Completed,Paid
10-11-2024,01-01-1900 09:58,Cancelled by Driver,Go Sedan,9.4,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Cancelled,Unpaid
12-12-2024,01-01-1900 12:01,Completed,Go Sedan,9.3,28.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,51,29.8,4.6,3.9,UPI,Thursday,Afternoon,Completed,Paid
02-03-2024,01-01-1900 22:28,Completed,Uber XL,6,26.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,81,5.59,4.9,4.2,Cash,Saturday,Evening,Completed,Paid
12-07-2024,01-01-1900 16:39,Cancelled by Driver,Go Mini,8.2,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
17-12-2024,01-01-1900 19:11,Incomplete,Premier Sedan,7.2,18.4,0,Not Applicable,0,Not Applicable,1,Customer Demand,635,6.57,0,0,UPI,Tuesday,Evening,Incomplete,Paid
29-08-2024,01-01-1900 21:01,Completed,Bike,13.5,41.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,51,4.44,4.4,4.7,Uber Wallet,Thursday,Evening,Completed,Paid
25-03-2024,01-01-1900 18:40,Completed,Go Sedan,4.9,33,0,Not Applicable,0,Not Applicable,0,Not Applicable,469,26.93,4.3,4.9,UPI,Monday,Evening,Completed,Paid
30-06-2024,01-01-1900 21:34,Completed,Bike,9.9,22,0,Not Applicable,0,Not Applicable,0,Not Applicable,320,28.78,4.2,4.5,UPI,Sunday,Evening,Completed,Paid
18-07-2024,01-01-1900 02:41,Completed,Go Mini,13.3,24.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,726,12.98,4.2,4.3,Debit Card,Thursday,Night,Completed,Paid
14-03-2024,01-01-1900 23:23,Incomplete,Auto,2,10.3,0,Not Applicable,0,Not Applicable,1,Customer Demand,68,19.06,0,0,Cash,Thursday,Evening,Incomplete,Paid
26-09-2024,01-01-1900 12:23,Incomplete,eBike,4.4,15.7,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,136,14,0,0,Debit Card,Thursday,Afternoon,Incomplete,Paid
15-09-2024,01-01-1900 20:23,Completed,Go Sedan,8.8,16.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,455,43.06,3.8,4.3,UPI,Sunday,Evening,Completed,Paid
12-05-2024,01-01-1900 10:16,Completed,Auto,2.6,22.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,995,38.96,4.7,4.9,Debit Card,Sunday,Morning,Completed,Paid
16-11-2024,01-01-1900 19:05,Completed,Uber XL,2.7,25.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,1179,18.87,4.9,4.6,Uber Wallet,Saturday,Evening,Completed,Paid
19-07-2024,01-01-1900 16:57,Completed,Bike,11,33.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,525,47.88,4.2,4.6,Uber Wallet,Friday,Afternoon,Completed,Paid
02-12-2024,01-01-1900 20:04,Cancelled by Driver,Auto,11.3,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
08-08-2024,01-01-1900 14:29,Cancelled by Driver,Auto,6.9,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
15-09-2024,01-01-1900 22:06,Completed,Go Sedan,5.1,27.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,300,5.7,4.2,4.6,UPI,Sunday,Evening,Completed,Paid
30-05-2024,01-01-1900 18:57,Completed,Go Sedan,11.1,18.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,202,4.62,3.2,4.1,UPI,Thursday,Evening,Completed,Paid
05-12-2024,01-01-1900 07:56,Completed,Premier Sedan,6.3,34.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,475,42.26,4.3,4.2,Cash,Thursday,Morning,Completed,Paid
16-07-2024,01-01-1900 19:23,Completed,Go Sedan,6.1,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,833,19.49,4,3.4,Debit Card,Tuesday,Evening,Completed,Paid
14-06-2024,01-01-1900 16:59,Cancelled by Driver,Go Sedan,3.9,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
06-01-2024,01-01-1900 20:53,Completed,Go Mini,7.3,33.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,158,40.36,3.7,4.9,UPI,Saturday,Evening,Completed,Paid
28-02-2024,01-01-1900 03:21,Completed,Bike,10,36.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,155,42.59,4.7,3.2,Cash,Wednesday,Night,Completed,Paid
26-04-2024,01-01-1900 18:49,Cancelled by Driver,Auto,9.3,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
31-03-2024,01-01-1900 08:32,Completed,Auto,10.5,33.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,107,21.68,4.3,4.9,UPI,Sunday,Morning,Completed,Paid
04-04-2024,01-01-1900 16:33,Completed,Go Mini,6.8,22.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,151,29.9,4.6,4.6,UPI,Thursday,Afternoon,Completed,Paid
07-05-2024,01-01-1900 21:10,Completed,Go Mini,10.7,30.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,187,42.27,4.3,4.8,Cash,Tuesday,Evening,Completed,Paid
15-06-2024,01-01-1900 19:12,Completed,Go Mini,12.3,34.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,1543,49.71,4.4,5,Cash,Saturday,Evening,Completed,Paid
14-06-2024,01-01-1900 20:58,Completed,eBike,3.8,20.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,432,32.56,4.2,5,UPI,Friday,Evening,Completed,Paid
04-03-2024,01-01-1900 21:24,Cancelled by Customer,Go Sedan,10.2,0,1,Driver is not moving towards pickup location,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
23-01-2024,01-01-1900 10:28,Incomplete,Go Sedan,4.4,23.6,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,195,14.49,0,0,Uber Wallet,Tuesday,Morning,Incomplete,Paid
28-10-2024,01-01-1900 15:46,Completed,Go Mini,3.2,30.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,54,31.49,4.6,4.9,Cash,Monday,Afternoon,Completed,Paid
06-02-2024,01-01-1900 10:17,Completed,Auto,13.4,20,0,Not Applicable,0,Not Applicable,0,Not Applicable,939,21.28,3.8,5,UPI,Tuesday,Morning,Completed,Paid
04-12-2024,01-01-1900 07:48,Completed,Auto,9.8,43.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,829,34.14,4.6,4.2,UPI,Wednesday,Morning,Completed,Paid
22-12-2024,01-01-1900 17:53,Completed,Auto,8.7,27.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,314,20.66,4.6,4.3,UPI,Sunday,Afternoon,Completed,Paid
24-08-2024,01-01-1900 21:09,Completed,Go Sedan,11.7,30.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,1249,24.6,4.1,3.7,Cash,Saturday,Evening,Completed,Paid
18-09-2024,01-01-1900 08:48,Completed,Auto,4.5,27.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,437,27.94,3.9,4.6,UPI,Wednesday,Morning,Completed,Paid
22-10-2024,01-01-1900 08:41,Completed,Go Mini,9.6,28.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,83,44.57,4.6,4.5,UPI,Tuesday,Morning,Completed,Paid
16-06-2024,01-01-1900 06:53,Completed,Auto,14.2,15.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,1444,15.43,4.2,3.1,Cash,Sunday,Morning,Completed,Paid
22-12-2024,01-01-1900 09:03,Cancelled by Driver,Go Mini,6.5,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Cancelled,Unpaid
02-07-2024,01-01-1900 15:25,No Driver Found,Premier Sedan,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Incomplete,Unpaid
07-09-2024,01-01-1900 04:07,Completed,Bike,5.8,31.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,1368,42.88,4.3,3.8,Cash,Saturday,Night,Completed,Paid
05-07-2024,01-01-1900 06:41,No Driver Found,Bike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Incomplete,Unpaid
03-05-2024,01-01-1900 21:53,Completed,Auto,7.1,18,0,Not Applicable,0,Not Applicable,0,Not Applicable,418,23.31,4.2,4.6,UPI,Friday,Evening,Completed,Paid
10-04-2024,01-01-1900 19:13,Completed,Premier Sedan,11,40,0,Not Applicable,0,Not Applicable,0,Not Applicable,363,31.36,4.2,4.3,UPI,Wednesday,Evening,Completed,Paid
06-02-2024,01-01-1900 09:18,Completed,Go Mini,12.8,15.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,279,16.68,4.1,4.9,Cash,Tuesday,Morning,Completed,Paid
22-04-2024,01-01-1900 17:13,Completed,Go Mini,5.1,39.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,332,49.06,4.4,4.6,Cash,Monday,Afternoon,Completed,Paid
25-09-2024,01-01-1900 18:58,Completed,Auto,4.7,37.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,448,28.34,4.3,4.9,UPI,Wednesday,Evening,Completed,Paid
08-07-2024,01-01-1900 18:18,Cancelled by Customer,Bike,11.2,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
04-06-2024,01-01-1900 15:49,Completed,Go Sedan,12.9,29.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,64,38.65,3.5,5,UPI,Tuesday,Afternoon,Completed,Paid
10-12-2024,01-01-1900 14:20,Completed,Go Sedan,4.2,18.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,682,3.05,4.7,4.3,UPI,Tuesday,Afternoon,Completed,Paid
27-07-2024,01-01-1900 10:59,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Morning,Incomplete,Unpaid
13-07-2024,01-01-1900 02:49,Completed,Go Mini,5.2,37.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,488,41.81,4.2,4.1,UPI,Saturday,Night,Completed,Paid
14-06-2024,01-01-1900 11:41,Cancelled by Customer,Auto,16.9,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Cancelled,Unpaid
16-10-2024,01-01-1900 21:30,Completed,Go Sedan,3.9,40.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,953,31.28,4.9,4.7,Cash,Wednesday,Evening,Completed,Paid
05-05-2024,01-01-1900 19:10,Completed,Go Sedan,9.9,15.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,965,34.5,4.1,4.2,UPI,Sunday,Evening,Completed,Paid
18-02-2024,01-01-1900 16:24,Completed,Go Sedan,10,40.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,405,13.1,3.6,4.6,Credit Card,Sunday,Afternoon,Completed,Paid
14-08-2024,01-01-1900 14:34,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Incomplete,Unpaid
07-03-2024,01-01-1900 10:59,Cancelled by Driver,Go Mini,10.2,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
29-08-2024,01-01-1900 17:11,Completed,Go Sedan,5,23.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,423,9.93,4.4,4.9,UPI,Thursday,Afternoon,Completed,Paid
28-06-2024,01-01-1900 23:11,Cancelled by Customer,Go Sedan,11.9,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
24-12-2024,01-01-1900 10:03,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Incomplete,Unpaid
25-05-2024,01-01-1900 08:42,Completed,Auto,11.1,31.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,264,31.93,3.7,4.2,UPI,Saturday,Morning,Completed,Paid
01-02-2024,01-01-1900 09:13,Completed,Go Mini,11.2,31.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,249,34.73,4.2,4.9,UPI,Thursday,Morning,Completed,Paid
10-03-2024,01-01-1900 21:06,Completed,Auto,13.5,32.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,628,31.51,4.9,4.9,Cash,Sunday,Evening,Completed,Paid
03-03-2024,01-01-1900 13:48,Incomplete,Uber XL,4.1,19.7,0,Not Applicable,0,Not Applicable,1,Other Issue,110,14.46,0,0,UPI,Sunday,Afternoon,Incomplete,Paid
26-10-2024,01-01-1900 13:44,Cancelled by Driver,eBike,9.3,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Afternoon,Cancelled,Unpaid
11-07-2024,01-01-1900 20:20,Completed,Bike,7.7,15.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,190,10.27,4.7,4.8,UPI,Thursday,Evening,Completed,Paid
04-04-2024,01-01-1900 08:50,Completed,Premier Sedan,5.2,23.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,264,46.07,4.3,3.1,Uber Wallet,Thursday,Morning,Completed,Paid
06-09-2024,01-01-1900 16:16,Cancelled by Customer,Go Sedan,7.6,0,1,AC is not working,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
20-12-2024,01-01-1900 10:45,Completed,Bike,10,37.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,147,45.51,4.3,4.5,UPI,Friday,Morning,Completed,Paid
04-07-2024,01-01-1900 11:00,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Incomplete,Unpaid
25-09-2024,01-01-1900 15:55,Completed,Auto,4.4,28.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,953,34.9,4.4,4.8,UPI,Wednesday,Afternoon,Completed,Paid
17-10-2024,01-01-1900 17:46,Completed,Go Mini,14.9,20.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,654,30.87,4.3,4.9,Cash,Thursday,Afternoon,Completed,Paid
01-06-2024,01-01-1900 08:04,Completed,Go Sedan,8.4,19.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,427,37.07,4.1,4.9,Cash,Saturday,Morning,Completed,Paid
25-12-2024,01-01-1900 05:04,Cancelled by Driver,Go Mini,11.8,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Night,Cancelled,Unpaid
04-07-2024,01-01-1900 08:02,Completed,Auto,5.8,25.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,610,35.38,4.4,4.3,Uber Wallet,Thursday,Morning,Completed,Paid
23-04-2024,01-01-1900 11:09,Completed,Bike,7.1,42.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,648,19.61,4.2,5,UPI,Tuesday,Morning,Completed,Paid
11-02-2024,01-01-1900 18:46,Completed,Bike,8.8,40.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,792,23.82,3.2,4.3,Cash,Sunday,Evening,Completed,Paid
28-04-2024,01-01-1900 14:03,Completed,Go Mini,13.6,29.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,676,39.98,3.6,4.7,UPI,Sunday,Afternoon,Completed,Paid
